1604,kite,manage
1605,shoreline,stand
1606,parachute,construct
1607,pool,become
1608,wedding,dance
1609,remote_control,stand
1610,keyboard,pass
1611,rein,pull
1612,lip,purse
1613,soil,stand
1614,board,climb
1615,cracker,eat
1616,abdomen,refer
1617,softball,hold
1618,picture,play
1619,man,wait
1620,bridge,stand
1621,distance,stand
1622,distance,walk
1623,bag,sit
1624,dish,make
1625,bucket,refer
1626,map,tend
1627,surfing,learn
1628,lip,solve
1629,boat,put
1630,backpack,carry
1631,frisbee,discard
1632,tennis_racket,play
1633,bathroom,fix
1634,floor,wipe
1635,bag,put
1636,sand,bend
1637,sedan,hang
1638,sheep,watch
1639,plate,transport
1640,elephant,bathe
1641,chain,fix
1642,elephant,cancel
1643,doughnut,coat
1644,doughnut,work
1645,tennis_ball,bounce
1646,snow,shovel
1647,stunt,perform
1648,cat,look
1649,knife,transport
1650,leg,leave
1651,underbrush,walk
1652,roof,stand
1653,package,pass
1654,shadow,sit
1655,lap,sit
1656,hair,chin
1657,street,confront
1658,hill,exceed
1659,tennis_ball,experience
1660,hair,man
1661,nose,man
1662,frisbee,see
1663,wave,look
1664,lady,talk
1665,camera,beckon
1666,window,wash
1667,rickshaw,peddle
1668,rickshaw,push
1669,person,chew_the_fat
1670,rickshaw,depend_on
1671,horse,rush
1672,base,walk
1673,passenger_car,depend_on
1674,pitchfork,transport
1675,container,sit
1676,banana,open
1677,banana,crunch
1678,banana,cover
1679,child,feed
1680,birthday_party,enjoy
1681,bowl,pull
1682,door,jump
1683,arm,swing
1684,bat,transport
1685,fruit,chop
1686,butcher_knife,use
1687,sign,work
1688,sign,refer
1689,outfit,photograph
1690,wave,enjoy
1691,field_day,put
1692,nose,see
1693,sofa,play
1694,pillow,sit
1695,woman,crouch
1696,base,skid
1697,television,play
1698,walk,stand
1699,horse,wish
1700,horse,stand
1701,outdoors,enjoy
1702,water,admire
1703,cricket,play
1704,contemplation,roll
1705,umbrella,sell
1706,parasail,pull
1707,child,lead
1708,elephant,herd
1709,elephant,indicate
1710,bucket,hold
1711,water,discard
1712,bucket,use
1713,elephant,necessitate
1714,water,hold
1715,cake,decorate
1716,gravel,walk
1717,train,step
1718,shop,enter
1719,plaza,stand
1720,mattress,put
1721,wave,necessitate
1722,neckline,pull
1723,dough,look
1724,plate,balance
1725,fence,look
1726,dog,close
1727,tree,close
1728,hay,gather
1729,hay,stack
1730,engine,see
1731,back,show
1732,land,jump
1733,necktie,try
1734,collar,fix
1735,frisbee,expect
1736,water,see
1737,there,stand
1738,elevator,walk
1739,ball,hit
1740,base,shop
1741,refrigerator,tend
1742,man,hang
1743,quilt,lie
1744,man,sit
1745,snowboard,steer
1746,racket,serve
1747,market,shop
1748,car,close
1749,railing,jump
1750,ocean,sit
1751,board,sit
1752,necktie,look
1753,necktie,adjust
1754,frisbee,stand
1755,box,look
1756,toilet,sit
1757,belt,tighten
1758,belt,remove
1759,train,lead
1760,internet,guard
1761,grass,leave
1762,man,snog
1763,truck,get_down
1764,station,wait
1765,inside,become
1766,background,watch
1767,giraffe,photograph
1768,grass,close
1769,computer_keyboard,use
1770,hand,gesticulate
1771,group,watch
1772,head,shave
1773,traffic,lead
1774,tennis_ball,play
1775,ice_cream,solve
1776,man,close
1777,woman,close
1778,street,refer
1779,man,run
1780,frisbee,put
1781,snow,jump
1782,snow,love
1783,shade,sit
1784,suit,brown
1785,fire_engine,sit
1786,fire_engine,depend_on
1787,zebra,pet
1788,racket,grip
1789,pie,make
1790,room,look
1791,room,sit
1792,food,reduce
1793,snowboard,stand
1794,skateboard,descend
1795,photograph,put
1796,telephone,dial
1797,apple,eat
1798,sheep,look
1799,clipboard,transport
1800,tablet,look
1801,bread,look
1802,hotdog,bite
1803,television_camera,sit
1804,water,approach
1805,phase,sit
1806,frisbee,chase
1807,sheep,swerve
1808,wool,reduce
1809,limiter,use
1810,sheep,shave
1811,ball,get_down
1812,racket,transport
1813,water_faucet,dress
1814,balloon,fix
1815,edge,stand
1816,arm,travel
1817,shirt,blacken
1818,bride,talk
1819,computer_screen,look
1820,skating,practice
1821,case,put
1822,male_child,sit
1823,beach,descend
1824,kitten,transport
1825,bunk,put
1826,seedling,refer
1827,rock,make
1828,pony,depend_on
1829,motorcycle,close
1830,paper,look
1831,door,chew_over
1832,hand,solve
1833,telephone,gaze
1834,drink,pour
1835,ocean,play
1836,kite,associate
1837,guy,stand
1838,shirt,transport
1839,teddy,sit
1840,forward,look
1841,water,leave
1842,ski_tow,rid
1843,lip,relax
1844,water,confront
1845,stairway,descend
1846,kite,see
1847,wagon,push
1848,barrel,push
1849,parasail,fly
1850,cello,play
1851,cello,practice
1852,cow,achieve
1853,bull,feed
1854,bull,watch
1855,apparel,stand
1856,snow,close
1857,wave,become
1858,wave,suppress
1859,paper,give
1860,counter,achieve
1861,man,buy
1862,man,give
1863,boat,push
1864,drop,cause
1865,sheep,confront
1866,curb,stand
1867,trick,try
1868,track,stand
1869,horse,feed
1870,cow,depend_on
1871,burro,depend_on
1872,animal,depend_on
1873,bear,tend
1874,pizza,look
1875,pizza,admire
1876,cake,tend
1877,trouser,pull
1878,pigeon,feed
1879,child,chase
1880,wave,swim
1881,walk,necessitate
1882,scissors,indicate
1883,scissors,show
1884,flatware,eat
1885,bear,smile
1886,raft,walk
1887,railway_station,wait
1888,soil,work
1889,cow,usher
1890,field,work
1891,wave,travel
1892,kayak,paddle
1893,driver,talk
1894,soccer,complain
1895,field,play
1896,airplane,service
1897,drink,blend
1898,elephant,detect
1899,cotton,play
1900,snow,gaze
1901,cargo,load
1902,stonecutter,use
1903,paper_towel,transport
1904,bubble,chase
1905,observation,sit
1906,observation,stand
1907,glass,pour
1908,dog,teach
1909,mirror,look
1910,compact,use
1911,bus,travel
1912,bus,share
1913,train,work
1914,turkey,see
1915,dinner,cook
1916,measure,wait
1917,food,put
1918,snowman,transport
1919,picture,shoot
1920,woman,put
1921,man,put
1922,woman,tend
1923,bed,necessitate
1924,mirror,frame
1925,bed,stay
1926,breakfast,eat
1927,body,chuck
1928,elephant,smile
1929,drive,enjoy
1930,drive,get_down
1931,motorcycle,admire
1932,backyard,stand
1933,mountain,arrive
1934,mountain,climb
1935,path,make
1936,ski,put
1937,fruit,shop
1938,tennis_ball,watch
1939,lift,travel
1940,tennis_racket,put
1941,ocean,chew_over
1942,sun,confront
1943,phonograph_record,play
1944,foam,make
1945,tree,glance
1946,beanie,consume
1947,toboggan,consume
1948,burger,eat
1949,asphalt,play
1950,chalk,write
1951,chalk,describe
1952,trouser,play
1953,pocket,pass
1954,beach,bathe
1955,lemonade,make
1956,balcony,walk
1957,animal,detect
1958,train,detect
1959,girl,walk
1960,meal,complete
1961,surfboard,associate
1962,water,descend
1963,water,catch
1964,cat,feed
1965,tower,stand
1966,ledge,look
1967,van,look
1968,heifer,restrict
1969,rope,use
1970,sunglasses,put
1971,spectacles,put
1972,backpack,bend
1973,airplane,sandpaper
1974,tarmac,walk
1975,equipment,transport
1976,binder,transport
1977,picture,front
1978,food,refer
1979,ledge,sit
1980,skateboard,sit
1981,surfboard,row
1982,snowmobile,close
1983,baby,feed
1984,ski,miss
1985,street,close
1986,woman,teach
1987,side,confront
1988,base,tend
1989,dog,achieve
1990,face,pass
1991,people,help
1992,moon,confront
1993,moon,walk
1994,telescope,use
1995,paddle,play
1996,ski_run,travel
1997,chair,disperse
1998,device,play
1999,pillow,tend
2000,sofa,tend
2001,cattle,be
2002,down,depend_on
2003,dog,push
2004,computer_keyboard,sit
2005,hand,spread
2006,thumb,show
2007,boot,complain
2008,towel,dry
2009,pan,dry
2010,pot,look
2011,scissors,reduce
2012,rope,close
2013,parking_meter,put
2014,glass,chew_over
2015,boat,beckon
2016,jet,die
2017,jet,drop
2018,bubble,float
2019,bicycle,get_down
2020,head,shelter
2021,skateboard,test
2022,road,depend_on
2023,road,focus_on
2024,head,cancel
2025,wood,transport
2026,hair,blacken
2027,shirt,yellow
2028,bridge,look
2029,valley,look
2030,sack,sit
2031,finger,show
2032,horizon,look
2033,cake,stand
2034,buttocks,stand
2035,goat,embrace
2036,nose,rub
2037,kayak,use
2038,necktie,own
2039,camera,smile
2040,statue,sit
2041,statue,refer
2042,statue,put
2043,glove,put
2044,pot,add
2045,mat,stand
2046,beach,clean
2047,water,crouch
2048,bicycle,climb
2049,bus,put
2050,bag,blacken
2051,cobble,walk
2052,brick,walk
2053,kite,establish
2054,pond,look
2055,helicopter,watch
2056,helicopter,spend
2057,helicopter,photograph
2058,fork,eat
2059,cake,refer
2060,male_child,digest
2061,mule,walk
2062,mule,lead
2063,frisbee,run
2064,fence,front
2065,escalator_clause,get_down
2066,dinghy,sit
2067,syrup,pour
2068,menu,read
2069,segway,depend_on
2070,wave,wait
2071,surfboard,watch
2072,surfer,look
2073,ski,get_down
2074,ski_slope,arrive
2075,ski_tow,use
2076,ski_slope,stand
2077,ski_slope,walk
2078,gauze,leave
2079,sign,give
2080,sign,make
2081,stove,stand
2082,seat,belt_out
2083,kite,gaze
2084,surfboard,paddle
2085,step,become
2086,step,stand
2087,pennant,transport
2088,elephant,gaze
2089,fruit_salad,eat
2090,horse,rid
2091,tennis_ball,swing
2092,slope,walk
2093,chairlift,sit
2094,woman,see
2095,wave,transport
2096,knoll,put
2097,bunker,construct
2098,back,look
2099,coffee,transport
2100,side,walk
2101,mirror,visualize
2102,racket,inspect
2103,racket,look
2104,bottle,coerce
2105,engine,depend_on
2106,metro,get_down
2107,cow,dismiss
2108,hand,open
2109,bicycle,fix
2110,boundary_line,stand
2111,distance,look
2112,hillside,stand
2113,meat,see
2114,meat,cook
2115,dog,embrace
2116,bass_guitar,play
2117,audience,stand
2118,male_child,confront
2119,asian,talk
2120,girl,look
2121,eye,see
2122,face,see
2123,shoulder,leave
2124,mouth,see
2125,dish,put
2126,new_jersey,name
2127,hand,tend
2128,coat,miss
2129,finger,see
2130,lamp,fix
2131,river,traverse
2132,egg,look
2133,airplane,refer
2134,table,use
2135,leg,own
2136,jean,walk
2137,pie,brown
2138,meringue,brown
2139,beach,lie
2140,path,sit
2141,tennis_racket,look
2142,snowboard,practice
2143,snowboard,learn
2144,here,board
2145,hand,rub
2146,mouth,traverse
2147,applause,glaze
2148,tennis_ball,bend
2149,floor,install
2150,plate,wash
2151,boodle,reduce
2152,kite,transport
2153,tennis_ball,jump
2154,tennis_racket,achieve
2155,hat,fix
2156,frisbee,descend
2157,arm,use
2158,telephone,see
2159,giraffe,put
2160,head,see
2161,arm,see
2162,leg,see
2163,hand,see
2164,computer,analyze
2165,bag,haul
2166,baby,watch
2167,barrel,stand
2168,board,straddle
2169,step,jump
2170,woman,embrace
2171,shoulder,refer
2172,head,traverse
2173,soccer_ball,steal
2174,twin,play
2175,outfit,model
2176,cold,dress
2177,package,transport
2178,arm,hang
2179,surfer,watch
2180,elbow,show
2181,tunnel,depend_on
2182,slicer,use
2183,banana,offer
2184,child,help
2185,case,own
2186,whiskey,sneak
2187,whiskey,pour
2188,pan,transport
2189,van,drive
2190,snow,chase
2191,elbow,bend
2192,finger,curl
2193,eye,look
2194,ball,close
2195,broccoli,drain
2196,cycle,depend_on
2197,cart,tend
2198,water_scooter,drive
2199,skateboard,try
2200,banana,align
2201,banana,classify
2202,train,become
2203,soil,walk
2204,man,chew_the_fat
2205,telephone,make
2206,shirt,dress
2207,lady,smile
2208,plate,pass
2209,plate,serve
2210,ball,jump
2211,ball,achieve
2212,cake,exceed
2213,corner,necessitate
2214,corner,tend
2215,goat,walk
2216,sheep,walk
2217,strap,transport
2218,dog,necessitate
2219,dog,depend_on
2220,ski,try
2221,grass,watch
2222,laptop,watch
2223,coach,drive
2224,train,fix
2225,train,see
2226,train,inspect
2227,somersault,make
2228,water,become
2229,water,run
2230,area,become
2231,blender,function
2232,object,use
2233,window,hang
2234,window,tend
2235,leg,show
2236,skier,look
2237,pole,stay
2238,pavement,refer
2239,snowboard,catch
2240,male_child,close
2241,girl,close
2242,horse,tend
2243,cellular_telephone,necessitate
2244,flower,refer
2245,snowmobile,sit
2246,jacket,blacken
2247,child,close
2248,bed,test
2249,ring,look
2250,pancake,make
2251,comedian,read
2252,comedian,look
2253,minibike,sit
2254,spoon,eat
2255,bus,close
2256,forward,tend
2257,frisbee,become
2258,man,embrace
2259,shadow,look
2260,wave,bend
2261,fence,gaze
2262,fruit,form
2263,woman,chew_the_fat
2264,friend,talk
2265,grass,crouch
2266,sidewalk,discontinue
2267,bench,work
2268,laptop,tend
2269,kite,try
2270,surfboard,necessitate
2271,kite,indicate
2272,hoop,play
2273,sign,look
2274,snow,put
2275,saddle,use
2276,subway_train,wait
2277,structure,sit
2278,slab,sit
2279,arbor,stand
2280,car,watch
2281,grass,look
2282,hotdog,turn
2283,giraffe,depend_on
2284,restaurant,eat
2285,flowerbed,look
2286,wine,achieve
2287,foot,see
2288,bull,stop
2289,spectacles,use
2290,foot,traverse
2291,ski,sit
2292,tower,walk
2293,tree,look
2294,bagel,become
2295,bicycle,repair
2296,dog,water
2297,water,pour
2298,water,give
2299,dog,give
2300,fish,look
2301,plate,watch
2302,deck,sit
2303,skateboard,work
2304,track,confront
2305,side,pass
2306,wave,arrive
2307,man,inspect
2308,goat,help
2309,sheep,help
2310,herd,lead
2311,flatcar,sit
2312,cake,sit
2313,woman,necessitate
2314,hair,tie
2315,hair,put
2316,run,get_down
2317,fist,give
2318,sandwich,consume
2319,seller,buy
2320,person,head
2321,accident,arrive
2322,airplane,wait
2323,canoe,drive
2324,laptop,play
2325,water,achieve
2326,turtleneck,look
2327,bench,tend
2328,sunset,watch
2329,stick,use
2330,boot,fix
2331,ski,adjust
2332,side,concentrate
2333,parking_lot,stand
2334,ocean,get_down
2335,whisk,use
2336,towel,use
2337,face,wipe
2338,crossing,stand
2339,floor,put
2340,dog,put
2341,floor,lie
2342,dog,lie
2343,sign,sit
2344,snowshoe,use
2345,trouser,deprive
2346,cook,look
2347,motorcycle,work
2348,truck,look
2349,pizza,deliver
2350,skateboard,complain
2351,accountant,use
2352,bite,make
2353,drink,fix
2354,ocean,watch
2355,corn,eat
2356,flag,transport
2357,horse,look
2358,plow,sit
2359,harness,help
2360,surfboard,get_down
2361,sky,transport
2362,painting,see
2363,cow,grow
2364,field,cover
2365,touch,feel
2366,easel,refer
2367,baby,stand
2368,banner,stand
2369,sunglasses,chew_over
2370,hat,blacken
2371,avocation,stand
2372,beach,trot
2373,frisbee,fix
2374,music,play
2375,giraffe,close
2376,trunk,stand
2377,baby,necessitate
2378,cow,close
2379,wound,cleanse
2380,elephant,wash
2381,tablet,play
2382,snowboarder,necessitate
2383,hat,refer
2384,factory,work
2385,counter,eat
2386,somewhere,travel
2387,yard,run
2388,bench,run
2389,boardwalk,walk
2390,short_pants,whiten
2391,shade,border
2392,face,smile
2393,pizza,refer
2394,elephant,buy
2395,streetcar,haul
2396,board,lean
2397,banana,walk
2398,skateboard,push
2399,lake,look
2400,clock,look
2401,gauge,look
2402,wall,look
2403,guard,see
2404,bus,happen
2405,hair,wet
2406,beach,watch
2407,girl,make
2408,tomato_sauce,spread
2409,girl,fix
2410,pizza,get_down
2411,bucket,achieve
2412,ski,jump
2413,fork,solve
2414,sandwich,bite
2415,hill,walk
2416,beach,look
2417,door,close
2418,land,play
2419,accountant,swing
2420,airplane,get_down
2421,airplane,leave
2422,grass,descend
2423,frisbee,hang
2424,call,make
2425,spice,sell
2426,bicycle,front
2427,cat,see
2428,key,play
2429,motorcycle,get_down
2430,minibike,watch
2431,water_scooter,load
2432,sheet,sit
2433,crowd,sit
2434,water_scooter,sit
2435,pillow,refer
2436,bed,refer
2437,elephant,walk
2438,crowd,depart
2439,passenger_car,stand
2440,cookie,make
2441,wave,admire
2442,backpack,blacken
2443,court,walk
2444,court,watch
2445,meter,see
2446,coffee,drink
2447,hair,look
2448,compartment,open
2449,phase,stand
2450,umbrella,play
2451,kite,close_up
2452,forward,bend
2453,racket,refer
2454,racket,solicit
2455,pizza,watch
2456,distance,watch
2457,ramp,watch
2458,razor,use
2459,air,get_down
2460,parasail,associate
2461,people,stand
2462,screen,watch
2463,shoe,dress
2464,ball_field,stand
2465,man,stop
2466,bag,sit
2467,mirror,sit
2468,skateboard,refer
2469,curtain,stand
2470,screen,show
2471,city,neglect
2472,light,gaze
2473,light,look
2474,arm,show
2475,mirror,talk
2476,arm,paddle
2477,tabletop,look
2478,bottle,pour
2479,ski_pole,stay
2480,ocean,float
2481,skiing,water
2482,wire,haul
2483,ladder,sit
2484,ball,travel
2485,skateboarder,stand
2486,chair,walk
2487,banana,buy
2488,elephant,front
2489,bin,look
2490,man,smile
2491,elephant,see
2492,wine,sip
2493,carrot,eat
2494,can,open
2495,sandwich,enjoy
2496,canoe,steer
2497,canoe,row
2498,boat,tend
2499,boat,fill
2500,truck,attend
2501,cat,embrace
2502,wave,descend
2503,ocean,descend
2504,truck,tend
2505,air,flip
2506,flower,look
2507,photograph,get
2508,man,necessitate
2509,paddle,use
2510,rope,pull
2511,hit,fix
2512,river,confront
2513,aftermath,make
2514,cigar,smoke
2515,desk,stand
2516,chair,stand
2517,bagel,bite
2518,necktie,solve
2519,ball,run
2520,beach,love
2521,bench,smile
2522,cheek,snog
2523,thermos,pour
2524,sheep,shear
2525,sign,transport
2526,jean,sit
2527,land,lie
2528,land,put
2529,land,watch
2530,cabinet,stand
2531,food,watch
2532,video,necessitate
2533,carousel,stand
2534,sport,play
2535,umbrella,lean
2536,cake,enjoy
2537,tennis_ball,achieve
2538,person,give
2539,dough,knead
2540,spear,transport
2541,cord,hang
2542,bread,eat
2543,water,get_down
2544,sky,hang
2545,string,attach
2546,baby,wash
2547,baby,refer
2548,wagon,pull
2549,tricycle,depend_on
2550,trouser,walk
2551,melon,eat
2552,sand,stay
2553,board,walk
2554,fingernail,see
2555,ear,see
2556,material,sit
2557,zebra,see
2558,zebra,detect
2559,peace,show
2560,fabric,sit
2561,padding,watch
2562,tennis_racket,transport
2563,surf,fix
2564,motorcycle,refer
2565,sky,stand
2566,snow,traverse
2567,helmet,fix
2568,bread,slit
2569,item,load
2570,glass,look
2571,balance,keep
2572,park,jump
2573,sack,look
2574,trail,stand
2575,cocktail,drink
2576,pole,solve
2577,skier,film
2578,bear,confront
2579,burner,look
2580,meal,fix
2581,slice,reduce
2582,doughnut,watch
2583,window,refer
2584,doughnut,look
2585,laptop,smile
2586,hand_blower,look
2587,guitar,use
2588,pool,walk
2589,hoof,inspect
2590,hoof,analyze
2591,hoof,indicate
2592,coat,sit
2593,rope,hang
2594,rope,climb
2595,furniture,sit
2596,surfboard,leave
2597,hill,tend
2598,circle,describe
2599,box,refer
2600,hand,achieve
2601,truck,spray
2602,cooler,haul
2603,cooler,transport
2604,neighbor,talk
2605,hotdog,indicate
2606,tool,look
2607,bear,work
2608,sailboat,enjoy
2609,grandfather,look
2610,tablet,show
2611,lipstick,use
2612,banana,refer
2613,crib,put
2614,animal,embrace
2615,quilt,embrace
2616,crib,tend
2617,water,float
2618,knife,grip
2619,knife,reduce
2620,student,front
2621,drain,jump
2622,backpack,back
2623,backpack,open
2624,water,refer
2625,player,wait
2626,pen,look
2627,player,stand
2628,car,tend
2629,frisbee,walk
2630,hill,establish
2631,hand,travel
2632,bean,sell
2633,camera,record
2634,drink,necessitate
2635,sandwich,make
2636,spinach,eat
2637,hand,stretch
2638,horse,steer
2639,toddler,transport
2640,umbrella,whiten
2641,umbrella,blacken
2642,woman,pass
2643,object,fly
2644,string,use
2645,person,embrace
2646,elephant,climb
2647,chicken,cook
2648,chicken,grill
2649,brick,stand
2650,cap,arrange
2651,flower,transport
2652,forearm,see
2653,cafe,dine
2654,bull,watch
2655,television,indicate
2656,railroad_track,leave
2657,railroad_track,walk
2658,ad,visualize
2659,cup,use
2660,show,look
2661,road,look
2662,head,sag
2663,telephone,raise
2664,teddy,embrace
2665,squash,reduce
2666,bus,necessitate
2667,man,gaze
2668,trouser,yellow
2669,plate,bend
2670,material,attach
2671,money,cover
2672,tennis_court,pay
2673,ear,traverse
2674,ear,punch
2675,sheep,kneel
2676,sheep,put
2677,restaurant,put
2678,wine,enjoy
2679,watch,look
2680,doughnut,smile
2681,surf,wait
2682,ski_pole,use
2683,kayak,row
2684,kayak,front
2685,boat,load
2686,kayak,depend_on
2687,kayak,steer
2688,bag,bend
2689,tennis_court,sit
2690,park,stand
2691,buttocks,look
2692,slide,exceed
2693,slide,stand
2694,doorway,walk
2695,frisbee,catch
2696,child,teach
2697,ramp,sit
2698,notebook,look
2699,face,hang
2700,water,submerge
2701,menagerie,walk
2702,bucket,sit
2703,bedspread,sit
2704,drum,beat
2705,dinghy,stand
2706,space_shuttle,watch
2707,jet,watch
2708,dog,transport
2709,backpack,look
2710,eye,open
2711,boxer,consume
2712,bill,analyze
2713,contemplation,look
2714,snow,bend
2715,airplane,die
2716,baggage,catch
2717,airplane,see
2718,sky,gaze
2719,grocery_bag,transport
2720,beer,enjoy
2721,concrete,stand
2722,pizza,indicate
2723,picture,show
2724,telephone,show
2725,photograph,show
2726,foot,refer
2727,guy,look
2728,bat,tend
2729,flag,look
2730,basket,play
2731,tag,name
2732,statue,imitate
2733,batter,confront
2734,lake,stand
2735,phonograph_record,transport
2736,electric_refrigerator,indicate
2737,food,transport
2738,bat,look
2739,arm,clasp
2740,string,wind
2741,boat,exceed
2742,canoe,lead
2743,home_plate,stand
2744,plant,refer
2745,ramp,jump
2746,ocean,depend_on
2747,loft,put
2748,loft,stand
2749,spectacles,consume
2750,google,chew_over
2751,motorcycle,perform
2752,railing,grip
2753,cat,pet
2754,cat,refer
2755,fence,talk
2756,window,sit
2757,zebra,stand
2758,seat,put
2759,car,put
2760,stomach,show
2761,lady,watch
2762,ramp,exceed
2763,train,hang
2764,birthday_cake,tend
2765,dish,clean
2766,dish,wash
2767,crossing,get_down
2768,water_scooter,stand
2769,face,hide
2770,bat,hold
2771,bridge,depend_on
2772,path,leave
2773,airport,walk
2774,cab,enter
2775,bag,search
2776,wall,confront
2777,candle,arrange
2778,candle,necessitate
2779,van,order
2780,window,order
2781,head,refer
2782,birthday_cake,eat
2783,bus,front
2784,hay,put
2785,market,walk
2786,board,refer
2787,food,blend
2788,teddy,transport
2789,oven,pull
2790,oven,necessitate
2791,food,pick
2792,chicken,eat
2793,frisbee,stop
2794,wave,make
2795,pier,sit
2796,arm,indicate
2797,hand,indicate
2798,pelican,look
2799,pelican,watch
2800,string,refer
2801,dog,relax
2802,cornet,play
2803,frame,leave
2804,spectator,sit
2805,phase,tend
2806,equipment,put
2807,phase,run
2808,wave,play
2809,friend,film
2810,device,charge
2811,line,see
2812,can,grip
2813,can,drink
2814,can,coerce
2815,bear,embrace
2816,bear,snog
2817,telephone,clasp
2818,ski,grok
2819,distance,gaze
2820,oven,put
2821,park,use
2822,trail,use
2823,leash,walk
2824,hand,talk
2825,group,walk
2826,cup,raise
2827,skateboarder,lead
2828,dough,make
2829,pipe,depend_on
2830,food,bite
2831,airplane,enter
2832,elbow,see
2833,cane,transport
2834,seafaring,wind
2835,water_sport,enjoy
2836,laptop,function
2837,towel,tie
2838,gondola_car,depend_on
2839,pole,put
2840,airplane,fly
2841,piece,look
2842,tennis,officiate
2843,motorcycle,try
2844,person,dress
2845,bag,watch
2846,bunk_bed,sit
2847,square,sit
2848,passenger_car,sit
2849,lodger,necessitate
2850,shock_absorber,sit
2851,policeman,watch
2852,cliff,stand
2853,clock,stand
2854,cake,show
2855,airplane,close
2856,pot,describe
2857,spectacles,eye
2858,short_pants,brown
2859,lady,stand
2860,wallet,look
2861,wallet,open
2862,rock,put
2863,ballplayer,stop
2864,kitchen,use
2865,sociable,add
2866,streetcar,depend_on
2867,jacket,make
2868,block,transport
2869,apple,put
2870,crowd,beckon
2871,surfboard,attach
2872,ledge,stand
2873,valley,stand
2874,section,sit
2875,cow,herd
2876,hair,play
2877,chin,see
2878,thumb,leave
2879,wrist,refer
2880,passenger_car,walk
2881,down,bend
2882,dugout,tend
2883,dog,try
2884,dog,tend
2885,dog,chase
2886,bus,die
2887,pond,front
2888,pond,stand
2889,stove,cook
2890,yoga,make
2891,elephant,close
2892,event,watch
2893,concrete,sit
2894,block,tend
2895,ice,walk
2896,sack,transport
2897,ice,stand
2898,television,gaze
2899,roadblock,tend
2900,motorcycle,rush
2901,stork,stand
2902,apple,look
2903,baby,smile
2904,coat,transport
2905,skateboard,compare
2906,ski_pole,transport
2907,bicycle,bend
2908,girl,embrace
2909,highway,walk
2910,elephant,straddle
2911,elephant,traverse
2912,fire_engine,walk
2913,pad,lie
2914,air,watch
2915,telephone,refer
2916,male_child,cover
2917,earphone,use
2918,snow,surround
2919,desk,work
2920,bicycle,stay
2921,leap,make
2922,ocean,head
2923,city,walk
2924,object,transport
2925,photograph,watch
2926,ramp,use
2927,room,gather
2928,utensil,use
2929,gate,stand
2930,rain,stand
2931,ramp,close
2932,boat,focus_on
2933,canoe,sit
2934,motor,raise
2935,hat,close
2936,tunnel,walk
2937,disk,play
2938,woman,snog
2939,baggage,raise
2940,barber_chair,sit
2941,umbrella,see
2942,dog,sit
2943,kite,fix
2944,piece,insert
2945,kite,work
2946,kite,meet
2947,person,lose
2948,cow,lead
2949,space,gaze
2950,wife,help
2951,bird,watch
2952,hill,sit
2953,hill,put
2954,gate,look
2955,hand,walk
2956,toaster,walk
2957,house,sit
2958,screen,chew_over
2959,mustache,forge
2960,home,stand
2961,adieu,eat
2962,girl,feed
2963,jar,focus_on
2964,plow,stand
2965,deck_chair,sit
2966,toilet_bowl,look
2967,toilet,inspect
2968,batter,watch
2969,blind,front
2970,railing,look
2971,food,wait
2972,clock,watch
2973,object,refer
2974,turtleneck,hide
2975,water,enter
2976,fence,walk
2977,water,make
2978,surfboard,make
2979,vase,make
2980,pottery,make
2981,skier,stand
2982,frisbee,spend
2983,bus,refer
2984,vehicle,get_down
2985,necktie,help
2986,meat,reduce
2987,over,tend
2988,tarmac,stand
2989,sandwich,show
2990,woman,work
2991,hotdog,arrange
2992,ocean,leave
2993,building,close
2994,tennis_court,jump
2995,motorcycle,become
2996,shirt,age
2997,canopy,stand
2998,race,wait
2999,arm,leave
3000,cake,marry
3001,field,neglect
3002,banana,play
3003,banana,analyze
3004,dog,sleep
3005,logo,shirt
3006,pond,sit
3007,fountain,sit
3008,cake,achieve
3009,position,sit
3010,picture,sit
3011,shirt,bend
3012,trouser,bend
3013,broom,transport
3014,gift,open
3015,gift,unwrap
3016,canoe,depend_on
3017,beard,brown
3018,bag,roll
3019,awning,sit
3020,beach_ball,reach
3021,ramp,depend_on
3022,cap,consume
3023,dog,refer
3024,moped,sit
3025,kayak,sit
3026,spout,open
3027,giraffe,necessitate
3028,sock,whiten
3029,gate,sit
3030,remote_control,use
3031,jar,make
3032,jar,determine
3033,target,target
3034,ore,row
3035,barrier,sit
3036,horse,walk
3037,giraffe,walk
3038,frisson,transport
3039,oar,transport
3040,girl,digest
3041,staff,transport
3042,boat,stay
3043,field,gather
3044,necktie,refer
3045,holder,stand
3046,tennis_racket,grip
3047,sofa,stand
3048,ski_tow,wait
3049,fog,stand
3050,grass,reduce
3051,grass,mow
3052,lawn_mower,use
3053,blender,refer
3054,blender,cover
3055,apple,undress
3056,costume,stand
3057,bicycle,become
3058,woman,contend
3059,food,cover
3060,football,watch
3061,dog,bite
3062,platform,sit
3063,bouquet,sell
3064,man,tend
3065,knife,wield
3066,telephone,eat
3067,child,rescue
3068,hand,seize
3069,futon,sit
3070,table,close
3071,contemplation,make
3072,railing,depend_on
3073,disk,watch
3074,disk,hold
3075,gym_shoe,stand
3076,exhibit,look
3077,electric_refrigerator,look
3078,glass,raise
3079,airplane,confront
3080,ipod,use
3081,bowl,use
3082,restaurant,look
3083,curb,depend_on
3084,curb,crunch
